id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
983041991188664320,983041991188664320,2018-04-09 02:00:49 Malay Peninsula Standard Time,2018-04-09,02:00:49,+0800,15375209,manilabulletin,Manila Bulletin News,,Tugade sacks personnel of entire LTO branch in Nueva Vizcaya  https://t.co/Dd12dnn6hT,es,[],['http://bit.ly/2HhDVs6'],[],0,0,6,[],[],https://twitter.com/manilabulletin/status/983041991188664320,False,,0,,,,,,,,[],,,,
983034279092477953,983034279092477953,2018-04-09 01:30:10 Malay Peninsula Standard Time,2018-04-09,01:30:10,+0800,15375209,manilabulletin,Manila Bulletin News,,Valenzuela rehab facilities for special kids unveiled  https://t.co/QE2yf8Hjzr,en,[],['http://bit.ly/2GIUeNm'],[],0,2,2,[],[],https://twitter.com/manilabulletin/status/983034279092477953,False,,0,,,,,,,,[],,,,
983026903106932736,983026903106932736,2018-04-09 01:00:52 Malay Peninsula Standard Time,2018-04-09,01:00:52,+0800,15375209,manilabulletin,Manila Bulletin News,,TESDA lifeguards on duty  https://t.co/e8mGSrIZIj,en,[],['http://bit.ly/2qkRoYb'],[],0,0,3,[],[],https://twitter.com/manilabulletin/status/983026903106932736,False,,0,,,,,,,,[],,,,
983024187714560000,983024187714560000,2018-04-09 00:50:04 Malay Peninsula Standard Time,2018-04-09,00:50:04,+0800,15375209,manilabulletin,Manila Bulletin News,,Debt payments jump in January  https://t.co/cQLQAB12nn,en,[],['http://bit.ly/2GGSaWk'],[],0,1,1,[],[],https://twitter.com/manilabulletin/status/983024187714560000,False,,0,,,,,,,,[],,,,
983021663116759040,983021663116759040,2018-04-09 00:40:02 Malay Peninsula Standard Time,2018-04-09,00:40:02,+0800,15375209,manilabulletin,Manila Bulletin News,,BSP plans to set up overnight index swap system (OIS)  https://t.co/rX1qOfsi1r,en,[],['http://bit.ly/2HiRirR'],[],0,0,4,[],[],https://twitter.com/manilabulletin/status/983021663116759040,False,,0,,,,,,,,[],,,,
983019197335818240,983019197335818240,2018-04-09 00:30:14 Malay Peninsula Standard Time,2018-04-09,00:30:14,+0800,15375209,manilabulletin,Manila Bulletin News,,"Duterte willing to accept Rohingya refugees, calls out European nations  https://t.co/PrX5kr0uIU",en,[],['http://bit.ly/2qdGiDW'],[],3,3,13,[],[],https://twitter.com/manilabulletin/status/983019197335818240,False,,0,,,,,,,,[],,,,
983016622335066114,983016622335066114,2018-04-09 00:20:00 Malay Peninsula Standard Time,2018-04-09,00:20:00,+0800,15375209,manilabulletin,Manila Bulletin News,,PH’s Panda bond issue a renminbi market shocker  https://t.co/hmqyMw5asZ,en,[],['http://bit.ly/2GIprjN'],[],0,0,1,[],[],https://twitter.com/manilabulletin/status/983016622335066114,False,,0,,,,,,,,[],,,,
983014108919402497,983014108919402497,2018-04-09 00:10:01 Malay Peninsula Standard Time,2018-04-09,00:10:01,+0800,15375209,manilabulletin,Manila Bulletin News,,The $8.9-trillion question: What happens when CBs exit bond markets  https://t.co/irs0BKi0jK,en,[],['http://bit.ly/2qdKnYM'],[],0,0,1,[],[],https://twitter.com/manilabulletin/status/983014108919402497,False,,0,,,,,,,,[],,,,
983011700151603200,983011700151603200,2018-04-09 00:00:27 Malay Peninsula Standard Time,2018-04-09,00:00:27,+0800,15375209,manilabulletin,Manila Bulletin News,,PAL suspending Kuwait flights   https://t.co/5reKB5DqyC,en,[],['http://bit.ly/2HkCVUc'],[],1,1,1,[],[],https://twitter.com/manilabulletin/status/983011700151603200,False,,0,,,,,,,,[],,,,
983009071837138944,983009071837138944,2018-04-08 23:50:00 Malay Peninsula Standard Time,2018-04-08,23:50:00,+0800,15375209,manilabulletin,Manila Bulletin News,,Get a ‘Hot Ticket’ and send your name to the Sun! | via @mblifeph   https://t.co/6mH4KdycPx,en,"[{'screen_name': 'mblifeph', 'name': 'mb life', 'id': '3300161022'}]",['http://bit.ly/2HhV4Sv'],[],0,0,1,[],[],https://twitter.com/manilabulletin/status/983009071837138944,False,,0,,,,,,,,[],,,,
983006559541264384,983006559541264384,2018-04-08 23:40:01 Malay Peninsula Standard Time,2018-04-08,23:40:01,+0800,15375209,manilabulletin,Manila Bulletin News,,Some MisOr resorts ‘encroach’ on no-build zones  https://t.co/5eZ3Rq85gJ,en,[],['http://bit.ly/2GM4jcx'],[],0,3,4,[],[],https://twitter.com/manilabulletin/status/983006559541264384,False,,0,,,,,,,,[],,,,
983004045991403520,983004045991403520,2018-04-08 23:30:02 Malay Peninsula Standard Time,2018-04-08,23:30:02,+0800,15375209,manilabulletin,Manila Bulletin News,,Police stumped by motives of Germany van attacker  https://t.co/sjW5zIw9Rs,en,[],['http://bit.ly/2HkyLvy'],[],0,0,1,[],[],https://twitter.com/manilabulletin/status/983004045991403520,False,,0,,,,,,,,[],,,,
983001532739276802,983001532739276802,2018-04-08 23:20:03 Malay Peninsula Standard Time,2018-04-08,23:20:03,+0800,15375209,manilabulletin,Manila Bulletin News,,"Syrian rescuers, medics say gas attack near capital kills 40  https://t.co/Z8BALd5GQc",en,[],['http://bit.ly/2GLGi5c'],[],0,3,0,[],[],https://twitter.com/manilabulletin/status/983001532739276802,False,,0,,,,,,,,[],,,,
982999015045378049,982999015045378049,2018-04-08 23:10:03 Malay Peninsula Standard Time,2018-04-08,23:10:03,+0800,15375209,manilabulletin,Manila Bulletin News,,Fowler back in Masters hunt  https://t.co/JNJ5Q2HuFp,en,[],['http://bit.ly/2GIiUWj'],[],0,0,0,[],[],https://twitter.com/manilabulletin/status/982999015045378049,False,,0,,,,,,,,[],,,,
982996647331467265,982996647331467265,2018-04-08 23:00:38 Malay Peninsula Standard Time,2018-04-08,23:00:38,+0800,15375209,manilabulletin,Manila Bulletin News,,"PRO3 recovery, wellness program offers support networks for drug addicts  https://t.co/eGZqywKD32",en,[],['http://bit.ly/2GGJMGk'],[],0,0,0,[],[],https://twitter.com/manilabulletin/status/982996647331467265,False,,0,,,,,,,,[],,,,
982993977875017728,982993977875017728,2018-04-08 22:50:02 Malay Peninsula Standard Time,2018-04-08,22:50:02,+0800,15375209,manilabulletin,Manila Bulletin News,,Birdie binge lifts Fleetwood into Masters contention  https://t.co/9HODAb9Yuc,en,[],['http://bit.ly/2GLFjSy'],[],0,0,0,[],[],https://twitter.com/manilabulletin/status/982993977875017728,False,,0,,,,,,,,[],,,,
982991463360364544,982991463360364544,2018-04-08 22:40:02 Malay Peninsula Standard Time,2018-04-08,22:40:02,+0800,15375209,manilabulletin,Manila Bulletin News,,NBA Roundup: OKC grounds Houston  https://t.co/PgMdO2QKAw,en,[],['http://bit.ly/2GLideU'],[],0,0,0,[],[],https://twitter.com/manilabulletin/status/982991463360364544,False,,0,,,,,,,,[],,,,
982988992386871297,982988992386871297,2018-04-08 22:30:13 Malay Peninsula Standard Time,2018-04-08,22:30:13,+0800,15375209,manilabulletin,Manila Bulletin News,,ABL: Alab seals semis duel with Hong Kong  https://t.co/2F09Z8J0b5,en,[],['http://bit.ly/2GKxVqu'],[],0,0,2,[],[],https://twitter.com/manilabulletin/status/982988992386871297,False,,0,,,,,,,,[],,,,
982986427532304384,982986427532304384,2018-04-08 22:20:01 Malay Peninsula Standard Time,2018-04-08,22:20:01,+0800,15375209,manilabulletin,Manila Bulletin News,,Tourism secretary assures workers in Boracay will not be affected by closure  https://t.co/NFo0cJkmgC,en,[],['http://bit.ly/2GGPdZM'],[],2,1,2,[],[],https://twitter.com/manilabulletin/status/982986427532304384,False,,0,,,,,,,,[],,,,
982983905862090753,982983905862090753,2018-04-08 22:10:00 Malay Peninsula Standard Time,2018-04-08,22:10:00,+0800,15375209,manilabulletin,Manila Bulletin News,,Germany still clueless about motive for fatal van attack  https://t.co/mQ9OVrKpU4,en,[],['http://bit.ly/2GHIn6j'],[],0,0,1,[],[],https://twitter.com/manilabulletin/status/982983905862090753,False,,0,,,,,,,,[],,,,
982978872282054657,982978872282054657,2018-04-08 21:50:00 Malay Peninsula Standard Time,2018-04-08,21:50:00,+0800,15375209,manilabulletin,Manila Bulletin News,,"Real victory belonged to the brave Filipinos, Americans of WW II  https://t.co/8TYmUdue38",en,[],['http://bit.ly/2HklMJW'],[],2,4,16,[],[],https://twitter.com/manilabulletin/status/982978872282054657,False,,0,,,,,,,,[],,,,
982976360170876931,982976360170876931,2018-04-08 21:40:01 Malay Peninsula Standard Time,2018-04-08,21:40:01,+0800,15375209,manilabulletin,Manila Bulletin News,,SM Foundation holds free medical and dental missions in Luzon  https://t.co/h9seXzlGnT,en,[],['http://bit.ly/2HiMzGR'],[],0,2,4,[],[],https://twitter.com/manilabulletin/status/982976360170876931,False,,0,,,,,,,,[],,,,
982973862798331905,982973862798331905,2018-04-08 21:30:06 Malay Peninsula Standard Time,2018-04-08,21:30:06,+0800,15375209,manilabulletin,Manila Bulletin News,,Graduation of high school students in Caloocan happier if Kian was with them  https://t.co/4P0lVDVQ6g,en,[],['http://bit.ly/2GLm3sk'],[],0,9,18,[],[],https://twitter.com/manilabulletin/status/982973862798331905,False,,0,,,,,,,,[],,,,
982971328188776448,982971328188776448,2018-04-08 21:20:02 Malay Peninsula Standard Time,2018-04-08,21:20:02,+0800,15375209,manilabulletin,Manila Bulletin News,,Tagle believes desire to take revenge is reason for violent cycle in hazing  https://t.co/hxPngaHENo,en,[],['http://bit.ly/2HjUkfJ'],[],1,1,4,[],[],https://twitter.com/manilabulletin/status/982971328188776448,False,,0,,,,,,,,[],,,,
982767479314354176,982767479314354176,2018-04-08 07:50:00 Malay Peninsula Standard Time,2018-04-08,07:50:00,+0800,15375209,manilabulletin,Manila Bulletin News,,Classic Filipino movies you should watch   https://t.co/LYlCUh5lNU,en,[],['https://newsbits.mb.com.ph/2018/04/08/classic-filipino-movies-you-should-watch/'],[],0,6,16,[],[],https://twitter.com/manilabulletin/status/982767479314354176,False,,0,,,,,,,,[],,,,
982764963298205696,982764963298205696,2018-04-08 07:40:00 Malay Peninsula Standard Time,2018-04-08,07:40:00,+0800,15375209,manilabulletin,Manila Bulletin News,,40 top jungolfers compete in JRO Cup at Wack Wack   https://t.co/wGpGVi60tH,de,[],['https://sports.mb.com.ph/2018/04/08/40-top-jungolfers-compete-in-jro-cup-at-wack-wack/'],[],0,0,0,[],[],https://twitter.com/manilabulletin/status/982764963298205696,False,,0,,,,,,,,[],,,,
982762789860200449,982762789860200449,2018-04-08 07:31:22 Malay Peninsula Standard Time,2018-04-08,07:31:22,+0800,15375209,manilabulletin,Manila Bulletin News,,PBA: From unbeatable to invincible?   https://t.co/v9kTEValZ1,en,[],['https://sports.mb.com.ph/2018/04/08/pba-from-unbeatable-to-invincible/'],[],0,0,1,[],[],https://twitter.com/manilabulletin/status/982762789860200449,False,,0,,,,,,,,[],,,,
982754991822835712,982754991822835712,2018-04-08 07:00:23 Malay Peninsula Standard Time,2018-04-08,07:00:23,+0800,15375209,manilabulletin,Manila Bulletin News,,"Comelec, PNP set revamp for May polls  https://t.co/7dMAY42w1x",en,[],['http://bit.ly/2qcPpG5'],[],0,1,0,[],[],https://twitter.com/manilabulletin/status/982754991822835712,False,,0,,,,,,,,[],,,,
982747346772676608,982747346772676608,2018-04-08 06:30:00 Malay Peninsula Standard Time,2018-04-08,06:30:00,+0800,15375209,manilabulletin,Manila Bulletin News,,St. Therese of the Child Jesus’ relics in Tagbilaran City  https://t.co/DsC80PZgrk,en,[],['http://bit.ly/2qc3svv'],[],0,1,6,[],[],https://twitter.com/manilabulletin/status/982747346772676608,False,,0,,,,,,,,[],,,,
982739889417523200,982739889417523200,2018-04-08 06:00:22 Malay Peninsula Standard Time,2018-04-08,06:00:22,+0800,15375209,manilabulletin,Manila Bulletin News,,"Art out of old guitars, a tribute to SAF 44  https://t.co/R0b5XFmUbN",en,[],['http://bit.ly/2GGwLMP'],[],0,4,6,[],[],https://twitter.com/manilabulletin/status/982739889417523200,False,,0,,,,,,,,[],,,,
982732262373576704,982732262373576704,2018-04-08 05:30:04 Malay Peninsula Standard Time,2018-04-08,05:30:04,+0800,15375209,manilabulletin,Manila Bulletin News,,DSWD opening 2 Boracay aid centers  https://t.co/iYzeiSl3p4,cy,[],['http://bit.ly/2qeirF2'],[],0,0,1,[],[],https://twitter.com/manilabulletin/status/982732262373576704,False,,0,,,,,,,,[],,,,
982724832931479554,982724832931479554,2018-04-08 05:00:32 Malay Peninsula Standard Time,2018-04-08,05:00:32,+0800,15375209,manilabulletin,Manila Bulletin News,,871 new HIV cases in Feb. ’18 – DOH  https://t.co/0i2OOO8als,en,[],['http://bit.ly/2q9fENC'],[],0,5,5,[],[],https://twitter.com/manilabulletin/status/982724832931479554,False,,0,,,,,,,,[],,,,
982717182588145667,982717182588145667,2018-04-08 04:30:08 Malay Peninsula Standard Time,2018-04-08,04:30:08,+0800,15375209,manilabulletin,Manila Bulletin News,,3 remain standing after Bataan Death March  https://t.co/VQghU1KeSc,en,[],['http://bit.ly/2qcCIek'],[],1,3,4,[],[],https://twitter.com/manilabulletin/status/982717182588145667,False,,0,,,,,,,,[],,,,
982714629917884416,982714629917884416,2018-04-08 04:20:00 Malay Peninsula Standard Time,2018-04-08,04:20:00,+0800,15375209,manilabulletin,Manila Bulletin News,,Manufacturing output further improves in Feb.  https://t.co/UWgqOPAfAR,en,[],['https://business.mb.com.ph/2018/04/07/manufacturing-output-further-improves-in-feb/'],[],0,0,0,[],[],https://twitter.com/manilabulletin/status/982714629917884416,False,,0,,,,,,,,[],,,,
982712113427861505,982712113427861505,2018-04-08 04:10:00 Malay Peninsula Standard Time,2018-04-08,04:10:00,+0800,15375209,manilabulletin,Manila Bulletin News,,NEA shakes up key officials  https://t.co/ignOIUTuq8,en,[],['https://business.mb.com.ph/2018/04/07/nea-shakes-up-key-officials/'],[],0,0,0,[],[],https://twitter.com/manilabulletin/status/982712113427861505,False,,0,,,,,,,,[],,,,
982709752005308416,982709752005308416,2018-04-08 04:00:37 Malay Peninsula Standard Time,2018-04-08,04:00:37,+0800,15375209,manilabulletin,Manila Bulletin News,,Lawyers: Prosecutors withheld evidence of teen’s innocence  https://t.co/WIZqSCwv2u,en,[],['http://bit.ly/2qeCfIv'],[],0,1,1,[],[],https://twitter.com/manilabulletin/status/982709752005308416,False,,0,,,,,,,,[],,,,
982707080032169984,982707080032169984,2018-04-08 03:50:00 Malay Peninsula Standard Time,2018-04-08,03:50:00,+0800,15375209,manilabulletin,Manila Bulletin News,,Tourist crush forces closures of idyllic SE Asian resort islands  https://t.co/GtwI39B3wV,en,[],['https://business.mb.com.ph/2018/04/07/tourist-crush-forces-closures-of-idyllic-se-asian-resort-islands/'],[],0,0,2,[],[],https://twitter.com/manilabulletin/status/982707080032169984,False,,0,,,,,,,,[],,,,
982704563416281088,982704563416281088,2018-04-08 03:40:00 Malay Peninsula Standard Time,2018-04-08,03:40:00,+0800,15375209,manilabulletin,Manila Bulletin News,,Gov’t to build first online store MSMEs  https://t.co/c6T9FJdiug,en,[],['https://business.mb.com.ph/2018/04/07/govt-to-build-first-online-store-msmes/'],[],0,3,5,[],[],https://twitter.com/manilabulletin/status/982704563416281088,False,,0,,,,,,,,[],,,,
982702056149528576,982702056149528576,2018-04-08 03:30:02 Malay Peninsula Standard Time,2018-04-08,03:30:02,+0800,15375209,manilabulletin,Manila Bulletin News,,Zambales’ week-long Dinamulag Mango Festival opens  https://t.co/YoesNQqMs5,tl,[],['http://bit.ly/2qcyzag'],[],0,0,6,[],[],https://twitter.com/manilabulletin/status/982702056149528576,False,,0,,,,,,,,[],,,,
982699530557763589,982699530557763589,2018-04-08 03:20:00 Malay Peninsula Standard Time,2018-04-08,03:20:00,+0800,15375209,manilabulletin,Manila Bulletin News,,Samsung Electronics logs record $14.7-B quarter profit  https://t.co/EFKDWGj3K7,en,[],['https://business.mb.com.ph/2018/04/07/samsung-electronics-logs-record-14-7-b-quarter-profit/'],[],0,0,0,[],[],https://twitter.com/manilabulletin/status/982699530557763589,False,,0,,,,,,,,[],,,,
982697013799043072,982697013799043072,2018-04-08 03:10:00 Malay Peninsula Standard Time,2018-04-08,03:10:00,+0800,15375209,manilabulletin,Manila Bulletin News,,Grab’s acquisition of Uber in SEA still has some obstacles to overcome  https://t.co/yheNDFPSOJ,en,[],['https://business.mb.com.ph/2018/04/07/grabs-acquisition-of-uber-in-sea-still-has-some-obstacles-to-overcome/'],[],0,0,1,[],[],https://twitter.com/manilabulletin/status/982697013799043072,False,,0,,,,,,,,[],,,,
982694673725698049,982694673725698049,2018-04-08 03:00:42 Malay Peninsula Standard Time,2018-04-08,03:00:42,+0800,15375209,manilabulletin,Manila Bulletin News,,US researcher to present old guerilla records in Bacolod forum  https://t.co/1kZMjbRZKA,en,[],['http://bit.ly/2GIOALl'],[],0,0,2,[],[],https://twitter.com/manilabulletin/status/982694673725698049,False,,0,,,,,,,,[],,,,
982691980529537024,982691980529537024,2018-04-08 02:50:00 Malay Peninsula Standard Time,2018-04-08,02:50:00,+0800,15375209,manilabulletin,Manila Bulletin News,,Soybean meal imports seen at record level this year  https://t.co/jf9h3OvT0H,en,[],['https://business.mb.com.ph/2018/04/07/soybean-meal-imports-seen-at-record-level-this-year/'],[],0,1,0,[],[],https://twitter.com/manilabulletin/status/982691980529537024,False,,0,,,,,,,,[],,,,
982689464647643136,982689464647643136,2018-04-08 02:40:00 Malay Peninsula Standard Time,2018-04-08,02:40:00,+0800,15375209,manilabulletin,Manila Bulletin News,,Old Easter tradition on the Greek island of Corfu is a smash  https://t.co/pCmdlJoEMH,en,[],['https://news.mb.com.ph/2018/04/07/old-easter-tradition-on-the-greek-island-of-corfu-is-a-smash/'],[],0,0,0,[],[],https://twitter.com/manilabulletin/status/982689464647643136,False,,0,,,,,,,,[],,,,
982686979572805633,982686979572805633,2018-04-08 02:30:08 Malay Peninsula Standard Time,2018-04-08,02:30:08,+0800,15375209,manilabulletin,Manila Bulletin News,,6 bandits surrender in Zamboanga Sibugay  https://t.co/1SWiaWvZuf,tl,[],['http://bit.ly/2GICOAm'],[],0,0,1,[],[],https://twitter.com/manilabulletin/status/982686979572805633,False,,0,,,,,,,,[],,,,
982684431059058688,982684431059058688,2018-04-08 02:20:00 Malay Peninsula Standard Time,2018-04-08,02:20:00,+0800,15375209,manilabulletin,Manila Bulletin News,,‘Do your own job’: German ministers row before cabinet get-away  https://t.co/aUOVdo1koO,en,[],['https://news.mb.com.ph/2018/04/07/do-your-own-job-german-ministers-row-before-cabinet-get-away/'],[],0,0,0,[],[],https://twitter.com/manilabulletin/status/982684431059058688,False,,0,,,,,,,,[],,,,
982681914199883777,982681914199883777,2018-04-08 02:10:00 Malay Peninsula Standard Time,2018-04-08,02:10:00,+0800,15375209,manilabulletin,Manila Bulletin News,,German public debt falling faster than expected – Spiegel  https://t.co/3sa6lxzZY7,en,[],['https://business.mb.com.ph/2018/04/07/german-public-debt-falling-faster-than-expected-spiegel/'],[],0,0,1,[],[],https://twitter.com/manilabulletin/status/982681914199883777,False,,0,,,,,,,,[],,,,
982679566388006912,982679566388006912,2018-04-08 02:00:40 Malay Peninsula Standard Time,2018-04-08,02:00:40,+0800,15375209,manilabulletin,Manila Bulletin News,,"Despite DeVos help, for-profit colleges yet to see a rebound  https://t.co/YohY57cJJ4",en,[],['http://bit.ly/2GGZP6Q'],[],0,0,0,[],[],https://twitter.com/manilabulletin/status/982679566388006912,False,,0,,,,,,,,[],,,,
982676881316241409,982676881316241409,2018-04-08 01:50:00 Malay Peninsula Standard Time,2018-04-08,01:50:00,+0800,15375209,manilabulletin,Manila Bulletin News,,"India agrees to open waterways, rail link to Nepal capital  https://t.co/otSOwe4wZq",en,[],['https://news.mb.com.ph/2018/04/07/india-agrees-to-open-waterways-rail-link-to-nepal-capital/'],[],0,1,1,[],[],https://twitter.com/manilabulletin/status/982676881316241409,False,,0,,,,,,,,[],,,,
982671889171611648,982671889171611648,2018-04-08 01:30:10 Malay Peninsula Standard Time,2018-04-08,01:30:10,+0800,15375209,manilabulletin,Manila Bulletin News,,Top Islamic State commander in Afghanistan killed in airstrike: officials  https://t.co/iUHWLAayqj,en,[],['http://bit.ly/2GEJjnR'],[],0,0,1,[],[],https://twitter.com/manilabulletin/status/982671889171611648,False,,0,,,,,,,,[],,,,
982669354608287744,982669354608287744,2018-04-08 01:20:05 Malay Peninsula Standard Time,2018-04-08,01:20:05,+0800,15375209,manilabulletin,Manila Bulletin News,,Bombing attempt foiled in Shariff Aguak  https://t.co/S0J16kp6c6,en,[],['http://bit.ly/2qcpz4O'],[],0,0,1,[],[],https://twitter.com/manilabulletin/status/982669354608287744,False,,0,,,,,,,,[],,,,
982666828735447040,982666828735447040,2018-04-08 01:10:03 Malay Peninsula Standard Time,2018-04-08,01:10:03,+0800,15375209,manilabulletin,Manila Bulletin News,,Fire hits DavOr Medical Center  https://t.co/aoJ7u3U9rE,en,[],['http://bit.ly/2GFeSxX'],[],0,0,2,[],[],https://twitter.com/manilabulletin/status/982666828735447040,False,,0,,,,,,,,[],,,,
982664423725846528,982664423725846528,2018-04-08 01:00:30 Malay Peninsula Standard Time,2018-04-08,01:00:30,+0800,15375209,manilabulletin,Manila Bulletin News,,Environment authorities fail to save leatherback sea turtle in Palawan  https://t.co/aHygPjdmHE,en,[],['http://bit.ly/2GGUht2'],[],1,2,2,[],[],https://twitter.com/manilabulletin/status/982664423725846528,False,,0,,,,,,,,[],,,,
982661790965346304,982661790965346304,2018-04-08 00:50:02 Malay Peninsula Standard Time,2018-04-08,00:50:02,+0800,15375209,manilabulletin,Manila Bulletin News,,‘We are tired of war’– Lanao del Norte mayor  https://t.co/IfSW7HOV70,en,[],['http://bit.ly/2GG61vP'],[],0,3,5,[],[],https://twitter.com/manilabulletin/status/982661790965346304,False,,0,,,,,,,,[],,,,
982659276593418243,982659276593418243,2018-04-08 00:40:03 Malay Peninsula Standard Time,2018-04-08,00:40:03,+0800,15375209,manilabulletin,Manila Bulletin News,,Wife of Andal Ampatuan Jr. succumbs to cardiac arrest  https://t.co/lI6UNX5jlA,en,[],['http://bit.ly/2qccpF3'],[],0,3,3,[],[],https://twitter.com/manilabulletin/status/982659276593418243,False,,0,,,,,,,,[],,,,
982657541132845057,982652587223629824,2018-04-08 00:33:09 Malay Peninsula Standard Time,2018-04-08,00:33:09,+0800,15375209,manilabulletin,Manila Bulletin News,,UPDATE:  https://t.co/hY0m679N1i,en,[],['https://news.mb.com.ph/2018/04/08/vehicle-crashes-into-german-crowd-leaves-3-dead-20-injured/'],[],0,1,0,[],[],https://twitter.com/manilabulletin/status/982657541132845057,False,,0,,,,,,,,[],,,,
982656823428878336,982656823428878336,2018-04-08 00:30:18 Malay Peninsula Standard Time,2018-04-08,00:30:18,+0800,15375209,manilabulletin,Manila Bulletin News,,Ateneo de Davao accountancy class graduates with Latin honors  https://t.co/qLSSMxXK2T,en,[],['http://bit.ly/2qcgU2u'],[],1,2,31,[],[],https://twitter.com/manilabulletin/status/982656823428878336,False,,0,,,,,,,,[],,,,
982654233718730753,982654233718730753,2018-04-08 00:20:00 Malay Peninsula Standard Time,2018-04-08,00:20:00,+0800,15375209,manilabulletin,Manila Bulletin News,,W. Visayas: More than Boracay  https://t.co/nxQ4dPcevO,en,[],['http://bit.ly/2qc47wZ'],[],2,0,3,[],[],https://twitter.com/manilabulletin/status/982654233718730753,False,,0,,,,,,,,[],,,,
982652587223629824,982652587223629824,2018-04-08 00:13:28 Malay Peninsula Standard Time,2018-04-08,00:13:28,+0800,15375209,manilabulletin,Manila Bulletin News,,"Police: Vehicle crashes into crowd in German city, some dead  https://t.co/3NurHPFe00",en,[],['https://news.mb.com.ph/2018/04/08/police-vehicle-crashes-into-crowd-in-german-city-some-dead/'],[],2,1,0,[],[],https://twitter.com/manilabulletin/status/982652587223629824,False,,0,,,,,,,,[],,,,
982651728880431104,982651728880431104,2018-04-08 00:10:03 Malay Peninsula Standard Time,2018-04-08,00:10:03,+0800,15375209,manilabulletin,Manila Bulletin News,,"Zamboanga City hires 2,766 studes under summer job program  https://t.co/OYXD1z4rfq",en,[],['http://bit.ly/2GGwXM3'],[],0,1,1,[],[],https://twitter.com/manilabulletin/status/982651728880431104,False,,0,,,,,,,,[],,,,
982649466443456512,982649466443456512,2018-04-08 00:01:04 Malay Peninsula Standard Time,2018-04-08,00:01:04,+0800,15375209,manilabulletin,Manila Bulletin News,,"Laguna gunman commits murder, rape, kidnapping, carnapping, hostage-taking all in one night  https://t.co/eXzciETKp4",en,[],['http://bit.ly/2GJh4o8'],[],0,4,7,[],[],https://twitter.com/manilabulletin/status/982649466443456512,False,,0,,,,,,,,[],,,,
982646689537429504,982646689537429504,2018-04-07 23:50:02 Malay Peninsula Standard Time,2018-04-07,23:50:02,+0800,15375209,manilabulletin,Manila Bulletin News,,Sexy momma!  https://t.co/Grr2G4Dm8q,en,[],['http://bit.ly/2qc6Ki9'],[],0,0,3,[],[],https://twitter.com/manilabulletin/status/982646689537429504,False,,0,,,,,,,,[],,,,
982644716679331842,982644716679331842,2018-04-07 23:42:11 Malay Peninsula Standard Time,2018-04-07,23:42:11,+0800,15375209,manilabulletin,Manila Bulletin News,,Patrombon draws first blood  https://t.co/bO0nULA4wA,en,[],['http://bit.ly/2qasdbw'],[],0,0,1,[],[],https://twitter.com/manilabulletin/status/982644716679331842,False,,0,,,,,,,,[],,,,
982644709653966848,982644709653966848,2018-04-07 23:42:10 Malay Peninsula Standard Time,2018-04-07,23:42:10,+0800,15375209,manilabulletin,Manila Bulletin News,,Schwarzenegger back home after heart surgery — spokesman  https://t.co/LEmkJgZsaF,en,[],['http://bit.ly/2qciUaY'],[],0,2,5,[],[],https://twitter.com/manilabulletin/status/982644709653966848,False,,0,,,,,,,,[],,,,
982402579668914176,982402579668914176,2018-04-07 07:40:01 Malay Peninsula Standard Time,2018-04-07,07:40:01,+0800,15375209,manilabulletin,Manila Bulletin News,,MCC Young Knights at Starmall Edsa Shaw #BeFullyInformed  https://t.co/3SMiqByqpN,en,[],['https://sports.mb.com.ph/2018/04/07/mcc-young-knights-at-starmall-edsa-shaw/'],[],0,0,0,['befullyinformed'],[],https://twitter.com/manilabulletin/status/982402579668914176,False,,0,,,,,,,,[],,,,
982399030515916800,982399030515916800,2018-04-07 07:25:55 Malay Peninsula Standard Time,2018-04-07,07:25:55,+0800,15375209,manilabulletin,Manila Bulletin News,,PBA: Deep implications for SMBeer #BeFullyInformed  https://t.co/y4N0Ezq52W,en,[],['https://sports.mb.com.ph/2018/04/07/pba-deep-implications-for-smbeer/'],[],0,0,1,['befullyinformed'],[],https://twitter.com/manilabulletin/status/982399030515916800,False,,0,,,,,,,,[],,,,
982389993120428032,982389993120428032,2018-04-07 06:50:00 Malay Peninsula Standard Time,2018-04-07,06:50:00,+0800,15375209,manilabulletin,Manila Bulletin News,,Cheap flights cause tourist influx in small PH islands  https://t.co/dgxE6kIJqh,en,[],['http://bit.ly/2q9YTSe'],[],0,2,6,[],[],https://twitter.com/manilabulletin/status/982389993120428032,False,,0,,,,,,,,[],,,,
982387480505847809,982387480505847809,2018-04-07 06:40:01 Malay Peninsula Standard Time,2018-04-07,06:40:01,+0800,15375209,manilabulletin,Manila Bulletin News,,Inflation seen staying above 4%; BSP may raise rates in May  https://t.co/fsIMT4qTMq,en,[],['http://bit.ly/2q9n4QF'],[],0,0,2,[],[],https://twitter.com/manilabulletin/status/982387480505847809,False,,0,,,,,,,,[],,,,
